uid,sid,timestamp
5695,1511,1379548800
1989,10790,1379548800
19843,10198,1379548800
10978,5981,1379548800
21351,3195,1379548800
2528,1489,1379548800
19799,7332,1379548800
14975,7332,1379548800
16633,8526,1379548800
6374,10912,1379548800
4919,1167,1379548800
7343,6322,1379548800
15720,10433,1379548800
2778,3357,1379548800
8255,11916,1379548800
711,6946,1379548800
10629,6272,1379548800
19837,6578,1379548800
14161,10229,1379548800
2778,11638,1379548800
1773,10595,1379548800
5811,10366,1379548800
171,8251,1379548800
14809,6542,1379548800
888,11789,1379548800
7757,8541,1379548800
22124,8822,1379548800
20786,2654,1379548800
12134,11033,1379548800
5899,3921,1379548800
200,3627,1379548800
11097,1797,1379548800
8969,11153,1379548800
22039,6319,1379548800
5645,6306,1379548800
5328,2812,1379548800
14809,7379,1379548800
3914,1389,1379548800
19843,9654,1379548800
22044,7625,1379548800
2528,5834,1379548800
5719,9292,1379548800
6472,4151,1379548800
988,5400,1379548800
20121,1478,1379548800
22044,6884,1379548800
14576,7252,1379548800
14505,3385,1379548800
19837,9105,1379548800
1075,11685,1379548800
7848,139,1379548800
15292,2665,1379548800
10978,3510,1379548800
9820,11698,1379548800
19837,7710,1379548800
7442,1389,1379548800
22067,652,1379548800
14648,5888,1379548800
14975,1923,1379548800
13059,8301,1379548800
10629,2360,1379548800
12773,7062,1379548800
12881,660,1379548800
11663,4753,1379548800
21427,1923,1379548800
18548,10261,1379548800
18806,9149,1379548800
17696,6410,1379548800
9067,3017,1379548800
4448,11685,1379548800
4108,10595,1379548800
14648,358,1379548800
21416,1868,1379548800
4012,9395,1379548800
16384,4807,1379548800
22282,11348,1379548800
170,11348,1379548800
12697,2822,1379548800
6396,3388,1379548800
20934,7723,1379548800
5257,11015,1379548800
14186,5962,1379548800
11375,4908,1379548800
12623,4718,1379548800
5328,5033,1379548800
12134,8682,1379548800
18806,7259,1379548800
8255,10680,1379548800
3564,9932,1379548800
455,6217,1379548800
10103,17,1379548800
7678,8571,1379548800
14231,4630,1379548800
22243,8628,1379548800
11739,6504,1379548800
11739,1238,1379548800
14786,3808,1379548800
7151,7128,1379548800
19649,1389,1379548800
9579,1389,1379548800
5120,654,1379548800
22362,1389,1379548800
888,927,1379548800
17275,2358,1379548800
2528,5891,1379548800
17523,10087,1379548800
6629,556,1379548800
22067,556,1379548800
13059,2013,1379548800
22039,7511,1379548800
13238,8449,1379635200
22144,8392,1379635200
21214,5917,1379635200
5237,4094,1379635200
9495,11602,1379635200
15409,4676,1379635200
19686,6054,1379635200
8211,9285,1379635200
5189,3712,1379635200
4622,4701,1379635200
6280,1659,1379635200
4514,11161,1379635200
16687,9321,1379635200
11232,1086,1379635200
10521,7708,1379635200
8468,9073,1379635200
2570,6131,1379635200
1343,11413,1379635200
6254,7130,1379635200
2305,11958,1379635200
19402,2985,1379635200
12523,7238,1379635200
7869,5987,1379635200
19605,11974,1379635200
18059,2985,1379635200
7869,194,1379635200
22144,5691,1379635200
8211,6579,1379635200
7869,11324,1379635200
7763,2451,1379635200
12595,3730,1379635200
21214,8429,1379635200
19605,11690,1379635200
19510,8802,1379635200
10803,7710,1379635200
10521,1440,1379635200
20738,6886,1379635200
18902,7291,1379635200
15989,6578,1379635200
3271,2798,1379635200
17767,6159,1379635200
18058,3970,1379635200
4622,10792,1379635200
21214,11447,1379635200
233,7570,1379635200
10464,11923,1379635200
19510,669,1379635200
19510,4371,1379635200
21916,5780,1379635200
7869,10998,1379635200
2221,1923,1379635200
15261,7917,1379635200
19220,2463,1379635200
18058,7036,1379635200
18902,9476,1379635200
7869,7565,1379635200
19510,11072,1379635200
16325,11511,1379635200
12664,3549,1379635200
2369,1288,1379635200
7869,1921,1379635200
16887,2902,1379635200
10713,2985,1379635200
17037,1923,1379635200
16887,5780,1379635200
21214,8798,1379635200
21056,2970,1379635200
7042,11004,1379635200
21169,11559,1379635200
21916,9130,1379635200
6608,3648,1379635200
7869,11910,1379635200
639,2527,1379635200
21916,787,1379635200
8468,11733,1379635200
18669,7115,1379635200
21916,4186,1379635200
18902,6340,1379635200
12793,3920,1379635200
3437,7178,1379635200
21619,7191,1379635200
16325,857,1379635200
3805,9096,1379635200
6254,3359,1379635200
16687,9054,1379635200
3660,1389,1379635200
4622,1709,1379635200
18783,8883,1379635200
17932,740,1379635200
12881,1228,1379635200
21916,5653,1379635200
7869,11799,1379635200
12036,9705,1379635200
19402,2220,1379635200
21608,1306,1379635200
16687,309,1379635200
3100,10546,1379635200
8211,159,1379635200
3437,5511,1379635200
7500,11133,1379635200
15902,7741,1379635200
17767,8817,1379635200
21916,11727,1379635200
4097,5645,1379635200
2561,10777,1379635200
7869,5829,1379635200
19843,5739,1379635200
2433,9785,1379635200
10803,6578,1379635200
10829,4390,1379635200
16887,5103,1379635200
10521,830,1379635200
4514,9161,1379635200
8969,2445,1379635200
11692,3291,1379635200
2978,11033,1379635200
5609,8948,1379635200
20738,2300,1379635200
7006,10597,1379635200
2599,4371,1379635200
16887,3041,1379635200
21387,8129,1379635200
19402,10119,1379635200
7876,58,1379635200
17767,7115,1379635200
4097,4730,1379635200
15677,3562,1379635200
17932,9526,1379635200
20250,11405,1379635200
7042,3318,1379635200
18783,6578,1379635200
10829,10199,1379635200
17767,2049,1379635200
4622,11428,1379635200
9879,3996,1379635200
21730,2523,1379635200
2570,278,1379635200
16687,27,1379635200
19220,4912,1379635200
7869,3339,1379635200
15361,2681,1379635200
16687,2330,1379635200
11072,1205,1379635200
8735,8303,1379635200
18059,6379,1379635200
14231,2023,1379635200
13737,11036,1379635200
10803,10595,1379635200
7006,10408,1379635200
2483,7392,1379635200
12664,2276,1379635200
11232,7549,1379635200
7006,5987,1379635200
8735,10132,1379635200
21387,398,1379635200
5586,212,1379635200
21619,7914,1379635200
6850,8883,1379635200
5306,10971,1379635200
10713,6309,1379635200
17767,9917,1379635200
3799,9765,1379635200
19402,3100,1379635200
21730,2097,1379635200
8211,11682,1379635200
19744,159,1379635200
3513,864,1379635200
19843,1014,1379635200
2570,8634,1379635200
13009,11826,1379635200
18669,4447,1379635200
3583,7450,1379635200
21619,159,1379635200
18735,10793,1379635200
3437,5622,1379635200
21056,8644,1379635200
16727,9452,1379635200
4534,1311,1379635200
2221,7332,1379635200
17522,8456,1379635200
6761,6883,1379721600
10364,4465,1379721600
9793,5395,1379721600
17720,2106,1379721600
12036,11096,1379721600
7036,2278,1379721600
17076,3562,1379721600
11696,3102,1379721600
6476,11676,1379721600
21264,6096,1379721600
9180,6920,1379721600
10400,10439,1379721600
12181,11826,1379721600
9122,9660,1379721600
8477,10507,1379721600
5016,5394,1379721600
17278,3826,1379721600
17279,6343,1379721600
15320,6320,1379721600
6959,8711,1379721600
11696,10004,1379721600
12870,4562,1379721600
10061,10377,1379721600
6476,2330,1379721600
7630,4500,1379721600
17076,8866,1379721600
21678,760,1379721600
17468,5059,1379721600
9180,6725,1379721600
13293,1182,1379721600
21624,11516,1379721600
17278,5015,1379721600
11630,1571,1379721600
8406,1571,1379721600
10400,3255,1379721600
15305,12030,1379721600
21678,3938,1379721600
8100,10094,1379721600
19787,8187,1379721600
10364,6931,1379721600
5905,482,1379721600
14909,11680,1379721600
12181,6513,1379721600
16099,2340,1379721600
8019,8743,1379721600
10873,6047,1379721600
15488,2580,1379721600
16230,1415,1379721600
3651,6258,1379721600
6370,5129,1379721600
524,6301,1379721600
21264,2454,1379721600
9731,9308,1379721600
1065,6432,1379721600
2147,6995,1379721600
6437,6909,1379721600
17690,6301,1379721600
475,4404,1379721600
21732,2886,1379721600
7540,5125,1379721600
21264,11365,1379721600
14050,3193,1379721600
18013,9428,1379721600
6370,3447,1379721600
8100,2614,1379721600
10364,4337,1379721600
21264,9696,1379721600
4948,11636,1379721600
15300,1994,1379721600
11696,5133,1379721600
13622,270,1379721600
17483,9710,1379721600
17076,6069,1379721600
19130,4972,1379721600
15300,1182,1379721600
14050,1325,1379721600
21770,6272,1379721600
5881,10595,1379721600
9835,5888,1379721600
10400,7622,1379721600
21678,10796,1379721600
19029,6334,1379721600
12124,8080,1379721600
14226,9529,1379721600
21746,922,1379721600
11630,10758,1379721600
19130,9101,1379721600
19029,6267,1379721600
4200,9111,1379721600
15320,5021,1379721600
12054,10502,1379721600
6368,8863,1379721600
16286,5975,1379721600
8406,11668,1379721600
17076,11086,1379721600
18100,9529,1379721600
10400,1954,1379721600
6928,11753,1379721600
10364,6686,1379721600
12795,4057,1379721600
21678,2599,1379721600
1065,11984,1379721600
12165,16,1379721600
9180,1306,1379721600
11630,3740,1379721600
9180,9550,1379721600
211,5278,1379721600
3158,7661,1379721600
8100,4186,1379721600
5795,1999,1379721600
14834,11428,1379721600
10364,5905,1379721600
8114,4817,1379721600
16101,10850,1379721600
19119,6569,1379721600
8366,9807,1379721600
21205,8852,1379721600
17720,6790,1379721600
9122,451,1379721600
10400,950,1379721600
12790,10695,1379721600
9180,857,1379721600
9180,7718,1379721600
19130,8622,1379721600
5905,10649,1379721600
16099,11872,1379721600
14050,7157,1379721600
19662,8883,1379721600
9793,9535,1379721600
21205,9311,1379721600
15320,6340,1379721600
2190,9226,1379721600
17689,10960,1379721600
15488,451,1379721600
21678,3960,1379721600
6476,451,1379721600
11630,5669,1379721600
9122,5921,1379721600
6100,7110,1379721600
9180,7424,1379721600
10061,5638,1379721600
19130,5392,1379721600
21746,9143,1379721600
6928,10040,1379721600
17750,7332,1379721600
12181,4090,1379721600
877,4848,1379721600
5495,5569,1379721600
17076,2378,1379721600
12299,6166,1379721600
12790,10972,1379721600
19577,7710,1379721600
13293,5906,1379721600
21205,6586,1379721600
12202,11085,1379721600
21624,9057,1379721600
17076,2795,1379721600
2922,11960,1379721600
9375,9285,1379721600
13293,4904,1379721600
9122,6699,1379721600
19469,3692,1379721600
9122,11426,1379721600
10364,5891,1379721600
12181,2618,1379721600
6144,7773,1379808000
20405,2835,1379808000
6144,6512,1379808000
17070,4432,1379808000
5317,5169,1379808000
13367,3334,1379808000
4389,8883,1379808000
9506,8873,1379808000
11831,9862,1379808000
20405,2254,1379808000
0,10968,1379808000
16097,8219,1379808000
13932,2414,1379808000
16097,10044,1379808000
21480,5488,1379808000
162,2244,1379808000
16220,5454,1379808000
4398,3536,1379808000
20405,8868,1379808000
6079,8609,1379808000
18913,5790,1379808000
3961,4341,1379808000
14954,8000,1379808000
8121,2116,1379808000
5867,9515,1379808000
1746,10559,1379808000
20337,1389,1379808000
18525,652,1379808000
13177,5105,1379808000
21881,10355,1379808000
1005,5051,1379808000
4427,1610,1379808000
7963,5454,1379808000
21881,9331,1379808000
8121,4147,1379808000
15189,1389,1379808000
20198,8664,1379808000
18913,7228,1379808000
4398,8100,1379808000
16097,4530,1379808000
6144,2362,1379808000
6548,10330,1379808000
1003,358,1379808000
20198,5190,1379808000
19029,5762,1379808000
15765,10289,1379808000
3178,11243,1379808000
5317,142,1379808000
8876,748,1379808000
13332,6777,1379808000
21848,2813,1379808000
17070,1196,1379808000
8954,1389,1379808000
17809,1922,1379808000
5495,986,1379808000
20198,1105,1379808000
1746,4787,1379808000
7691,6170,1379808000
14640,8299,1379808000
19759,2431,1379808000
1746,8569,1379808000
7473,2314,1379808000
18520,3433,1379808000
789,2616,1379808000
6548,2209,1379808000
20198,10164,1379808000
11516,8561,1379808000
7637,8116,1379808000
2144,11810,1379808000
13367,6404,1379808000
20405,8324,1379808000
14640,11928,1379808000
1449,8883,1379808000
18913,4229,1379808000
18913,1105,1379808000
3986,1389,1379808000
15506,9661,1379808000
8121,3067,1379808000
20198,1023,1379808000
0,11720,1379808000
13367,3696,1379808000
20198,10769,1379808000
16097,9932,1379808000
11225,8883,1379808000
0,7576,1379808000
15824,9782,1379808000
17809,8939,1379808000
16456,8709,1379808000
8121,5734,1379808000
9875,7808,1379808000
3105,6780,1379808000
5251,5286,1379808000
676,11621,1379808000
11098,3786,1379808000
6548,3304,1379808000
16456,1159,1379808000
5495,4805,1379808000
7813,4033,1379808000
0,9661,1379808000
8904,10532,1379808000
7813,4409,1379808000
8951,6946,1379808000
22064,337,1379808000
20405,2164,1379808000
7963,2933,1379808000
21881,11229,1379808000
6146,7332,1379808000
18514,4398,1379808000
17809,7619,1379808000
465,8000,1379808000
14640,8490,1379808000
18525,4130,1379808000
18013,2825,1379808000
18737,5407,1379808000
6548,8046,1379808000
13332,274,1379808000
21881,10155,1379808000
3178,10357,1379808000
1746,9994,1379808000
7691,3922,1379808000
6702,6725,1379808000
18913,5615,1379808000
0,9771,1379808000
14640,3473,1379808000
13367,50,1379808000
21881,6940,1379808000
2426,2947,1379808000
5867,6157,1379808000
11352,451,1379808000
1746,10867,1379808000
19373,8310,1379808000
11158,256,1379808000
2876,8008,1379808000
20405,8244,1379808000
3552,10269,1379808000
16456,1751,1379808000
17705,5139,1379808000
19501,7991,1379808000
21941,5540,1379808000
15411,3717,1379808000
16456,9182,1379808000
8163,5475,1379894400
8773,4237,1379894400
22172,2241,1379894400
3053,592,1379894400
5091,7382,1379894400
2624,7511,1379894400
13822,4637,1379894400
12002,2094,1379894400
12079,9693,1379894400
18422,5127,1379894400
21848,8505,1379894400
12124,12084,1379894400
17366,1709,1379894400
17973,569,1379894400
16728,10047,1379894400
16728,10404,1379894400
6192,3694,1379894400
11671,3985,1379894400
11096,5671,1379894400
8185,5103,1379894400
5282,9439,1379894400
7256,2724,1379894400
15276,10412,1379894400
259,8284,1379894400
16116,9312,1379894400
20575,6579,1379894400
9190,6600,1379894400
5944,6136,1379894400
20712,12030,1379894400
14730,8860,1379894400
1900,1555,1379894400
5944,4835,1379894400
15942,6032,1379894400
5698,9333,1379894400
3608,11519,1379894400
12079,8000,1379894400
17366,11519,1379894400
18422,7940,1379894400
9134,8548,1379894400
20917,5030,1379894400
19686,5372,1379894400
3608,3500,1379894400
6876,2274,1379894400
2058,5109,1379894400
3853,9919,1379894400
12865,12097,1379894400
3580,11676,1379894400
21764,7151,1379894400
8973,1936,1379894400
1015,2205,1379894400
13668,11339,1379894400
20575,1766,1379894400
17538,9178,1379894400
15080,3910,1379894400
1942,7820,1379894400
12124,11602,1379894400
16131,46,1379894400
15270,9398,1379894400
12998,5470,1379894400
18273,970,1379894400
11557,514,1379894400
17299,9691,1379894400
5803,11504,1379894400
21878,5379,1379894400
4167,6833,1379894400
7631,6450,1379894400
14702,9801,1379894400
20932,8749,1379894400
3053,4944,1379894400
9375,464,1379894400
6518,3694,1379894400
13668,5837,1379894400
1900,8209,1379894400
19398,393,1379894400
7499,1553,1379894400
13601,8360,1379894400
15080,1456,1379894400
14326,8770,1379894400
18013,7766,1379894400
3479,9529,1379894400
17249,6532,1379894400
16279,3856,1379894400
13668,809,1379894400
675,10981,1379894400
6009,6764,1379894400
13816,8763,1379894400
5698,553,1379894400
182,3656,1379894400
14301,10282,1379894400
9285,3848,1379894400
1942,11978,1379894400
17259,1263,1379894400
15557,4500,1379894400
11931,3674,1379894400
19356,2861,1379894400
14179,3407,1379894400
5212,8048,1379894400
3053,7537,1379894400
18013,5540,1379894400
18252,6738,1379894400
2434,1389,1379894400
8587,2223,1379894400
8773,5662,1379894400
5432,6506,1379894400
1917,9075,1379894400
16279,4734,1379894400
19384,3388,1379894400
1900,6781,1379894400
19398,6631,1379894400
3053,10558,1379894400
17299,10847,1379894400
18105,5832,1379894400
6527,12021,1379894400
13668,2431,1379894400
15942,5386,1379894400
9187,7436,1379894400
4352,7332,1379894400
8773,5190,1379894400
14167,960,1379894400
7141,4398,1379894400
4268,3878,1379894400
6527,8515,1379894400
3479,3820,1379894400
3053,5969,1379894400
3053,3567,1379894400
15270,10413,1379894400
18695,2510,1379894400
11931,7795,1379894400
8587,331,1379894400
6866,10763,1379894400
21764,4848,1379894400
7141,3316,1379894400
1942,3187,1379894400
9690,4334,1379894400
5803,4624,1379894400
6192,9501,1379894400
1891,9862,1379894400
5282,5728,1379894400
16564,1136,1379894400
1015,6849,1379894400
13212,6770,1379894400
18334,6977,1379894400
4534,6262,1379894400
8587,5739,1379894400
9606,709,1379894400
3053,11045,1379894400
11120,1429,1379894400
16728,937,1379894400
11931,11064,1379894400
20575,12082,1379894400
6799,4695,1379894400
7506,3187,1379894400
6527,451,1379894400
3853,10860,1379894400
14167,8401,1379894400
3053,10628,1379894400
10053,11307,1379894400
3053,6749,1379894400
13668,6755,1379894400
13668,951,1379894400
15942,6009,1379894400
5212,1158,1379894400
16728,1330,1379894400
17299,8544,1379894400
8185,7795,1379894400
19564,603,1379894400
27,1818,1379894400
3479,9028,1379894400
12079,716,1379894400
5944,11000,1379894400
7506,5829,1379894400
3299,6355,1379894400
20784,10419,1379894400
3053,11403,1379894400
10905,5602,1379894400
3038,1712,1379894400
5698,10547,1379894400
3964,8905,1379894400
10254,8661,1379894400
6876,10743,1379894400
19727,1923,1379894400
12079,9034,1379894400
17788,5066,1379894400
14167,10912,1379894400
675,3894,1379894400
20712,5648,1379894400
6527,6337,1379894400
15942,9268,1379894400
6781,11299,1379894400
9149,8818,1379894400
10274,7497,1379894400
5944,8544,1379894400
16131,4507,1379894400
20575,3493,1379894400
11931,9222,1379894400
6009,2361,1379894400
6911,7396,1379894400
6009,6609,1379894400
8185,11275,1379894400
5944,5888,1379894400
5803,3324,1379894400
17366,11962,1379894400
5944,11064,1379894400
8587,7907,1379894400
17366,5960,1379894400
14702,3412,1379894400
13212,2616,1379894400
18361,1631,1379894400
17366,1877,1379894400
18149,4088,1379980800
21441,9792,1379980800
14663,5193,1379980800
9561,2068,1379980800
186,10553,1379980800
8119,403,1379980800
20380,5562,1379980800
3673,1859,1379980800
18420,3517,1379980800
17483,10385,1379980800
9883,5441,1379980800
18984,3316,1379980800
14084,9956,1379980800
7419,2615,1379980800
9279,6867,1379980800
2329,8554,1379980800
20380,4461,1379980800
7921,8150,1379980800
9883,10080,1379980800
7216,918,1379980800
4391,1751,1379980800
18149,11452,1379980800
18149,10725,1379980800
186,2790,1379980800
9883,6464,1379980800
18149,2776,1379980800
15055,6976,1379980800
12716,9473,1379980800
4378,6283,1379980800
9279,3041,1379980800
20512,5983,1379980800
20380,1823,1379980800
3161,1294,1379980800
21707,2776,1379980800
8033,4505,1379980800
19750,9922,1379980800
186,7629,1379980800
15055,9882,1379980800
20144,1023,1379980800
3161,1974,1379980800
14021,10723,1379980800
17483,2068,1379980800
6046,1973,1379980800
251,9436,1379980800
18223,9735,1379980800
18635,10741,1379980800
6313,2330,1379980800
4738,1954,1379980800
1928,2131,1379980800
8119,2231,1379980800
12118,3716,1379980800
16008,1179,1379980800
9806,3826,1379980800
19869,8883,1379980800
15055,11275,1379980800
15331,1306,1379980800
4854,11938,1379980800
15055,10874,1379980800
18525,6213,1379980800
9389,1449,1379980800
15406,5473,1379980800
21963,5739,1379980800
251,9395,1379980800
8720,1988,1379980800
11344,5930,1379980800
17533,4428,1379980800
10624,748,1379980800
7052,8156,1379980800
4854,63,1379980800
3997,7296,1379980800
10479,2627,1379980800
5588,11499,1379980800
13851,9300,1379980800
20164,4912,1379980800
1133,4310,1379980800
12087,4239,1379980800
10475,3360,1379980800
10066,6044,1379980800
3034,10093,1379980800
21963,7795,1379980800
9883,6410,1379980800
3161,8544,1379980800
5103,3160,1379980800
11142,11466,1379980800
18149,10559,1379980800
14663,4730,1379980800
12124,5680,1379980800
20380,6856,1379980800
12118,2317,1379980800
3968,7795,1379980800
13851,2151,1379980800
19282,3504,1379980800
16330,4962,1379980800
1216,11775,1379980800
3968,2902,1379980800
21963,5888,1379980800
9865,3204,1379980800
18525,7682,1379980800
20542,1923,1379980800
21073,7553,1379980800
3968,1511,1379980800
20333,2902,1379980800
9279,8081,1379980800
12118,4174,1379980800
14021,654,1379980800
3161,1921,1379980800
19437,5785,1379980800
11613,2931,1379980800
18905,3713,1379980800
4468,1629,1379980800
10480,3249,1379980800
20333,3903,1379980800
18525,9157,1379980800
10066,1805,1379980800
12118,2972,1379980800
20380,4744,1379980800
14550,10038,1379980800
20164,9381,1379980800
16391,1041,1379980800
3673,4372,1379980800
20369,10373,1379980800
9001,4437,1379980800
20380,6310,1379980800
5437,2100,1379980800
3968,5739,1379980800
14021,4318,1379980800
21963,2902,1379980800
5543,5943,1379980800
16790,234,1379980800
12087,2627,1379980800
4442,10433,1379980800
9883,1988,1379980800
4391,5281,1379980800
3997,2963,1379980800
20380,1304,1379980800
18149,5448,1379980800
9237,2426,1379980800
20164,10875,1379980800
4738,10640,1379980800
11786,7152,1379980800
14143,8176,1379980800
10274,4149,1379980800
10488,10836,1379980800
15055,8251,1379980800
16008,6946,1379980800
251,10361,1379980800
9883,4186,1379980800
15055,11027,1379980800
9731,4258,1379980800
3730,8392,1379980800
11786,866,1379980800
3115,1808,1379980800
4391,4297,1379980800
5348,6428,1379980800
11557,3848,1379980800
19236,6127,1379980800
186,10254,1379980800
14663,530,1379980800
3968,5103,1379980800
20380,9176,1379980800
9865,5653,1379980800
16562,3400,1379980800
9865,10361,1379980800
1133,11556,1379980800
5774,8821,1379980800
18884,8704,1379980800
18592,5829,1379980800
801,911,1379980800
1027,1727,1379980800
3730,5857,1379980800
8119,8486,1379980800
8773,1438,1379980800
22013,12097,1379980800
5103,5226,1379980800
7473,378,1379980800
3673,1106,1379980800
7216,128,1379980800
9687,1585,1379980800
1519,6629,1379980800
2793,4363,1379980800
7774,5739,1379980800
8437,3281,1379980800
7216,3798,1379980800
8437,8037,1379980800
3161,1536,1379980800
21963,5103,1379980800
5212,7101,1379980800
12725,337,1379980800
20380,11548,1379980800
15552,6166,1379980800
11832,10533,1380067200
21084,8883,1380067200
1914,9967,1380067200
12412,10133,1380067200
10815,4860,1380067200
21826,4840,1380067200
21449,5157,1380067200
4667,10515,1380067200
17316,2883,1380067200
12875,8185,1380067200
6499,830,1380067200
3364,7795,1380067200
5720,10254,1380067200
19982,67,1380067200
12801,11646,1380067200
9521,2088,1380067200
11455,10818,1380067200
3632,6628,1380067200
22293,4474,1380067200
1124,1409,1380067200
21531,10023,1380067200
21553,10499,1380067200
3473,8145,1380067200
10500,5837,1380067200
2482,5281,1380067200
21217,1837,1380067200
17163,11164,1380067200
21217,8055,1380067200
12801,2623,1380067200
1321,3085,1380067200
5720,3090,1380067200
12801,2985,1380067200
17163,4900,1380067200
20121,9691,1380067200
21084,1389,1380067200
10075,1181,1380067200
10960,10884,1380067200
4647,10926,1380067200
20121,5891,1380067200
1402,10298,1380067200
12535,10981,1380067200
4647,6786,1380067200
19010,1575,1380067200
5236,9529,1380067200
18532,9304,1380067200
735,613,1380067200
10500,5829,1380067200
2048,7554,1380067200
4534,6584,1380067200
19303,4762,1380067200
16600,6946,1380067200
2048,10298,1380067200
15260,7968,1380067200
8560,3025,1380067200
7645,4522,1380067200
2596,8514,1380067200
378,9956,1380067200
14986,12011,1380067200
10500,5638,1380067200
21314,569,1380067200
4667,11060,1380067200
5720,6671,1380067200
5882,9621,1380067200
21084,1923,1380067200
17239,9919,1380067200
13421,1091,1380067200
9585,8067,1380067200
8487,10637,1380067200
20557,6229,1380067200
19376,5293,1380067200
10673,1585,1380067200
7645,4165,1380067200
10500,8823,1380067200
19982,8152,1380067200
5620,11314,1380067200
19982,2107,1380067200
10779,8310,1380067200
11455,7656,1380067200
21096,6167,1380067200
5902,4963,1380067200
21848,1781,1380067200
7645,7963,1380067200
5620,5280,1380067200
880,1870,1380067200
19843,4960,1380067200
20424,5472,1380067200
5317,3920,1380067200
19061,6514,1380067200
2482,7949,1380067200
2427,4034,1380067200
6079,4976,1380067200
7962,7834,1380067200
1914,6621,1380067200
21449,5515,1380067200
880,478,1380067200
20557,6884,1380067200
21217,3930,1380067200
8433,1179,1380067200
5902,3225,1380067200
20557,10392,1380067200
22010,3726,1380067200
8364,8178,1380067200
5620,4522,1380067200
1321,3493,1380067200
14936,7926,1380067200
3364,1285,1380067200
12801,7408,1380067200
9521,6381,1380067200
4647,8246,1380067200
1787,1272,1380067200
15552,1333,1380067200
1900,9806,1380067200
2482,4297,1380067200
20557,8628,1380067200
13356,9397,1380067200
12652,10161,1380067200
13672,9894,1380067200
22006,3045,1380067200
5720,10482,1380067200
10500,6946,1380067200
9798,10949,1380067200
9521,6884,1380067200
6884,7795,1380067200
13464,8474,1380067200
12801,4701,1380067200
7826,9745,1380067200
21826,4627,1380067200
19010,3077,1380067200
9521,6735,1380067200
912,8392,1380067200
16356,2812,1380067200
4647,10786,1380067200
7657,5696,1380067200
1321,6579,1380067200
19982,5926,1380067200
20557,10126,1380067200
13523,4912,1380067200
5902,8265,1380067200
15718,3234,1380067200
11795,2706,1380067200
14649,8883,1380067200
18555,4678,1380067200
12801,9476,1380067200
12801,1773,1380067200
21449,8905,1380067200
6884,2377,1380067200
4667,4238,1380067200
4667,2300,1380067200
524,1923,1380067200
11795,10492,1380067200
19025,6921,1380067200
12801,10939,1380067200
20557,830,1380067200
8006,4543,1380067200
1124,7317,1380067200
21826,4873,1380067200
13710,4368,1380067200
21294,9598,1380067200
5620,1334,1380067200
21217,1250,1380067200
11174,3705,1380067200
9309,11807,1380067200
21084,7332,1380067200
9309,9383,1380067200
12801,2786,1380067200
10500,3115,1380067200
12865,10213,1380067200
7538,11745,1380067200
16937,7592,1380067200
5902,2783,1380067200
3121,2337,1380067200
18414,8403,1380067200
3283,7238,1380067200
13464,5426,1380067200
11121,9765,1380067200
12381,748,1380067200
3364,5974,1380067200
20424,1833,1380067200
928,410,1380153600
13086,2884,1380153600
15553,11110,1380153600
11642,275,1380153600
18273,8055,1380153600
18066,7332,1380153600
7285,7604,1380153600
7285,7516,1380153600
15375,4436,1380153600
15553,329,1380153600
3627,8883,1380153600
4539,9031,1380153600
15705,3312,1380153600
10119,1389,1380153600
4647,6167,1380153600
18575,5184,1380153600
8764,5718,1380153600
15653,11307,1380153600
4647,11051,1380153600
13233,10777,1380153600
5244,1620,1380153600
13428,6968,1380153600
475,11758,1380153600
10829,2266,1380153600
17476,375,1380153600
2741,3570,1380153600
21909,6946,1380153600
21925,4890,1380153600
8059,3365,1380153600
6142,3045,1380153600
1735,3911,1380153600
1736,3085,1380153600
10594,8883,1380153600
13411,10060,1380153600
15375,10670,1380153600
15426,8310,1380153600
14162,6404,1380153600
1883,5103,1380153600
9381,7242,1380153600
10917,3732,1380153600
13866,11519,1380153600
19107,8409,1380153600
5554,7425,1380153600
5120,1231,1380153600
15653,4771,1380153600
1883,4722,1380153600
22075,8384,1380153600
14162,6012,1380153600
533,8560,1380153600
2156,3143,1380153600
20358,7,1380153600
2156,11750,1380153600
475,2835,1380153600
6781,135,1380153600
17129,10374,1380153600
2156,2474,1380153600
19258,6891,1380153600
19107,6172,1380153600
4539,3437,1380153600
6277,1388,1380153600
7285,8544,1380153600
475,8621,1380153600
5149,5033,1380153600
7829,11921,1380153600
18525,11799,1380153600
7285,10610,1380153600
1611,5468,1380153600
19478,2360,1380153600
475,9662,1380153600
9405,2334,1380153600
13866,4507,1380153600
3996,1983,1380153600
15375,11086,1380153600
17328,9753,1380153600
10779,5930,1380153600
15375,4912,1380153600
2038,7599,1380153600
475,3337,1380153600
8385,8129,1380153600
1736,2298,1380153600
4652,11277,1380153600
10917,3056,1380153600
7309,4036,1380153600
8059,3648,1380153600
15375,5829,1380153600
2741,11711,1380153600
13866,4775,1380153600
16593,7854,1380153600
10908,3316,1380153600
4892,7728,1380153600
5387,7810,1380153600
6031,9149,1380153600
21873,5122,1380153600
1036,1389,1380153600
7088,11685,1380153600
4892,7026,1380153600
4945,3670,1380153600
20133,2520,1380153600
19749,8310,1380153600
11498,2205,1380153600
9995,9922,1380153600
13866,9553,1380153600
18273,7897,1380153600
1639,757,1380153600
2713,8877,1380153600
9470,3314,1380153600
12892,312,1380153600
4961,748,1380153600
12253,6134,1380153600
4539,748,1380153600
4892,2305,1380153600
